twitter id,twitter text,lable 
1239807843580010496,"b""Read his thread\xe2\xac\x87\xef\xb8\x8f 39 yr old male with #coronavirus \nIts helpful to read his description of what he's feeling. Headache/horrible lung pain \xf0\x9f\x91\x81\xf0\x9f\x91\x87\xf0\x9f\x91\x81\nR E A D \nI T \xe2\xac\x87\xef\xb8\x8f\n#coronavirus \n#StayTheFHome to #StopTheSpread #SocialDistancing will save others https://t.co/hFpAMNDY15""",1
1239758710257225730,"b'\xe2\x80\x9cYou can\xe2\x80\x99t fight a virus if you don\xe2\x80\x99t know where it is,\xe2\x80\x9d ""Do not delay social distancing for fear of the public\'s \xe2\x80\x9cbehavioural fatigue,\xe2\x80\x9d experts are dismay for UK inaction on #covid19 shows #SocEcoSys #vulnerability https://t.co/hIuDxvLtbL'",1
1239756244031688704,b'#Vancouver came together in a group to provide assistance or solution-based ideas. The format is OFFER/NEED. https://t.co/Uo7bAp21sl\n\nRead &amp; follow the guidelines before joining this group. Respect the community.\n\n#COVID19 #socialdistancing',1
1239759506156015616,b'Debating even for a second whether practicing social distancing is necessary? Please take the time to read this: https://t.co/WU7alzfBpi\n\n#covid19 #coronavirus #CoronavirusOutbreak #nyc #brooklyn #stayhomechallenge #COVID2019',1
1239805731169284096,"b""Hi @BBCBreakfast,\nI have some questions on #coronavirus \nI'm one of the many teachers with asthma, I get the flu jab. I'm committed to my students, but what is the advice? Should I be self isolating? With social distancing, should I be seating my students away of each other?""",1
1239818134640607232,b'#Supernatural #stayhomechallenge #HowToKeepPeopleHome #QuarantineLife #coronavirus #COVID19 #Day1 #WrestleMania #COVIDbc #sflockdown #canadalockdown #HowToKeepPeopleHome #SocialDistancing #bayarealockdown #deandrelamontsolomon the messiah. #rise him make him famous https://t.co/ukanJZeqI7',1
1239816831176769537,"b'Not sure whether to self-isolate? You need to. Here\xe2\x80\x99s why. It\xe2\x80\x99s a long read, but it\xe2\x80\x99s worth it. https://t.co/e0ru5cvjzP\n#coronavirus #WFH #QuarantineLife #stayhomechallenge #COVID19 #COVID2019 #SocialDistancing #Covid_19 #Coronavirussouthafrica #COVID19KE #Malaysialockdown'",1
1239827840184381440,b'Guard your body from virus by consuming #TASTYLEMON . made from 100% Lemon California no preservative \nInfo/order https://t.co/6jcyAuxAor\n\n#coronavirus #SocialDistancing #healthylifestyle #healthy #imunbooster https://t.co/AA9L33Mspo',1
1239755599832743937,"b'@narendramodi @PMOIndia @AmitShah @MamataOfficial please cancel all international flights &amp; track all who came from abroad in last 30 days, data for which can be obtained from Airlines #URGENT #COVID2019 #coronavirusindia #coronavirus #socialresponsibility\n#SocialDistancing'",2
1239763443214880769,b'Fear is the path to the dark side. #Fear leads to anger. #Anger leads to hate. #Hate leads to suffering.  \n-#Yoda  #shareyourtoiletpaper  #stayhomechallenge #SocialDistancing #Beatcoronavirus #BeatCOVID19 #coronavirus #COVID2019 https://t.co/Liar6WwcFY',0
1239748403405389825,b'Dr Fauci who is leading the US efforts against #coronavirus says that social distancing measures are NOT overreaction as in dealing with outbreak \xe2\x80\x9cyou are always BEHIND where you think you are\xe2\x80\x9d\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/AZE3zizgfo',1
1239789616183390208,"b'Phoenix Mayor: #StayAtHome &amp; #SocialDistancing Key To Stopping #CoronaVirus. 1.8 Miles Away Arizona State University Is Open With 50,000+ On Campus. Smart or Reckless? #ASU @abc15 @FOX10Phoenix @12News @azfamily @azcentral @statepress @phxbizjournal @phoenixnewtimes @KateWGallego https://t.co/MHFh7YjdJT https://t.co/m0qezKZYBU'",1
1239787183957053441,"b'Another day of social distancing so no contact with friends or family......hang on a minute, I still have to take the kids to school??? How you explain that one Boris? #coronavirus #BorisOut #CloseTheSchoolsNow #confused #SocialDistancing'",1
1239788603984748545,"b'#3friendstoday please remember to check in on friends and family members. #SelfIsolation and #SocialDistancing during this pandemic may be called for, but for many with mental health issues it can be crippling #MentalHealthMatters #COVID19 #YNWA'",2
1239772197452947457,b'Currently #Dallas county has 15 confirmed #coronavirus cases. 1 caused by communal spread and 1 by domestic out-of-state travel. Social distancing can improve your life and other\xe2\x80\x99s chances of not getting it. #stayhealthy #stayinformed \n\nhttps://t.co/fVT09HVQcK',1
1239770621061423104,"b'How coronavirus issued a stunning last call (for a while) for beloved LA watering holes, from Formosa Cafe to Casa Vega  https://t.co/eoEMEloVbI #Coronavirus #Hollywood #LosAngeles #SocialDistancing #VintageLA'",1
1239779972413190147,"b'The head of the @WHO says social distancing and other measures to limit contact can help fight the spread of the coronavirus, but testing people is its number one priority. https://t.co/NDQJ06geKD #Coronavirus #7NEWS https://t.co/8UIgMfJhUQ'",2
1239784434544431106,"b'Undecided on social distancing? It\xe2\x80\x99s a difficult choice. But with tough choices like this, I look to the experts. Experts like @alicedj. And you know what she tells us? We\xe2\x80\x99re better off alone. #ListenToAlice #covid19\n\nhttps://t.co/RcN7tLCw0P'",1
1239783617816973313,"b'#Coronavirus study: For every known case, another five to 10 cases are undetected\xf0\x9f\x99\x84. \xe2\x80\x9cIf we have 3,500 confirmed cases in the US, you might be looking at 35,000 in reality,\xe2\x80\x9d via Jeffrey Shaman, epidemiologist @ColumbiaMSPH. https://t.co/vKqTITM7RY #COVID19 #SocialDistancing'",1
1239767903555268610,b'@FoxNews @FoxNews thanks for staying the obvious that social distancing &amp; businesses closing isn\xe2\x80\x99t good for the country but wtf else is #trump suooosed to suggest when #cdc literally saying it?! If he didn\xe2\x80\x99t answer media would complain #COVID19',0
1240060906962182144,b'Beer is a must anytime I visit a new place. The @SantaFeBrew taproom in #ABQ isn\xe2\x80\x99t allowing people to hang out/order at the bar. All the tables here are strategically spaced out for #socialdistancing. Groups of 6+ people are not allowed. #COVID19 https://t.co/qbr3XRtzdE',1
1240059788236599300,b'Social distance doesn\xe2\x80\x99t mean we stop caring about others. We can do the right thing to prevent the spread of disease and maintain our social bonds #SocialDistancingNow #COVID2019 #FlattenTheCurve https://t.co/8xGcBawAeC',1
1240062702850105345,b'How lack if social distancing by just one person lead to a surge in infections in SK #COVID19 #coronavirus #ukcoronavirus #coronavirusuk #StayAtHome #stayhome #StayTheFHome #QuarantineLife #workingfromhome #SocialDistancing #SocialDistancingNow #SocialDistance #uk #England https://t.co/7pRJiAia0V',0
1240063582907351042,"b'When we talk about social distancing and flattening the curve, these are the people we are helping deal with the crisis. Health care workers, true servants, families. https://t.co/6LpUXLquaw'",2
1240063127175270402,b'@MasterMBrown why are you staying open when @NC_Governor said we are supposd to be practicing social distancing.  You need to close to help our community.  Martial arts classes of any kind are not adherring to the government guidelines.  #coronavirus #StayHome #SocialDistancing',1
1240058356095528960,"b'Thank you @CityofPS for taking this important action. Staying home for #SocialDistancing is imperative to ensure we #FlattenTheCurve. As a physician in the desert, I assure you we are not prepared for the worst of this. #CoronavirusOutbreak #COVID19 https://t.co/SrncaU3dPG'",1
1240058349036732418,b'This is so great. The #dropkickmurphys concert feels a bit like the first water cooler moment of the #SocialDistancing era. I\xe2\x80\x99m glad they\xe2\x80\x99re doing this and hope more artists follow their lead. #StPatricksDay \xe2\x98\x98\xef\xb8\x8f https://t.co/kdV0p03B65',2
1240060402689507328,"b'Happy St. Patrick\xe2\x80\x99s \xe2\x98\x98\xef\xb8\x8f Day! \nIt\xe2\x80\x99s been a rough week for #Irishdancers around the \xf0\x9f\x8c\x8e . All her classes, parades &amp; performances this week were cancelled. So when my phone reminder went off \xe2\x80\x9cgo to dance\xe2\x80\x9d, she did. Sorry, neighbors! #SocialDistancing #COVID19 @Omirishdance https://t.co/2qq9jPz2tC'",1
1239722451619241985,b'When the government says to social distance yourself from crowds and places...but you\xe2\x80\x99ve been in a social distancing mood prior to the #coronavirus \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x92\x85\xf0\x9f\x8f\xbc (obvi it\xe2\x80\x99s a serious matter) i\xe2\x80\x99m just trying to make light\xe2\x80\xa6 https://t.co/QAatipSfmf',1
1239726328074698752,"b'#DontBeASpreader and #FlattenTheCurve by #SocialDistancing and #handwashing. It allows us to use resources to keep caring for our aneurysm, brain tumor and trauma patients who present during the #COVID19 crisis and need it. #neuroscience @VBHS @AmeerEHassan https://t.co/G3UwBONoYC'",0
1239729455565692929,b'Keeping our clients and employees safe and healthy is our highest priority during the #covid19 outbreak. Read our statement for info on how we are doing our part to slow the spread of COVID-19. https://t.co/r5i6HP6Wys\n#socialdistancing #flattenthecurve #neuroscience https://t.co/o8CFRAq7Qo',1
1239729165345095681,"b""The #Coronavirus is going to EXPLODE in 2 weeks and overrun the ER's in #Florida. @RonDeSantisFL you are perpetuating the spread of #COVID19 by not closing down all beaches &amp; enforcing #SocialDistancing. This is complete disregard to all the #HighRiskCovid19 people. #StayHome https://t.co/sXHiaAQ9e9""",1
1239727284493271043,"b'\xf0\x9f\x96\x8b Support Will by signing \xe2\x80\x9cSocial Distancing &amp; COVID-19\xe2\x80\x9d and I\xe2\x80\x99ll deliver a copy to your officials too: https://t.co/CsyM5ZT7iZ\n\n\xf0\x9f\x93\xa8 Last delivered to @GovofCO, Senator Hansen and Representative Herod  #COpolitics #COVID19 https://t.co/M3J280lSPi'",1
1239707125221404673,"b""All over the world the strategy is to delay the expansion of the disease with social distancing measures. Here is the opposite. Spread it more and more says our gov so you got immunity.. or you die, so we don't have to care for you. https://t.co/yR9jkVWusj""",0
1239835782392807425,b'The founder of virtual conference software #Zoom has added $2 billion to his net worth in 2020.\n\nSocial distancing is helping this billionaire to ride out the market rout.\n\n#Corona #Coronavirus #Tech #TechNews #Technology #BillionaireClub #Textte',2
1239841225416609793,"b""This is such a weird time. On one hand, I have plenty of time to work on my D&amp;D campaign. On the other hand, I'm doubting if it's even safe to have a session this weekend... #coronavirus #SocialDistancing""",1
1240037386593206273,"b'2/ It  w/b an extreme hardship on families to catch up on these bills, while paying current ones; months of past due rent, student loan pymts, utilities... etc. Anyone have an answer to this @ewarren @AOC @chrislhayes @maddow   #FlattenTheCurve #SocialDistancing #coronavirus'",0
1240036212703977479,"b'@RussellVine1981 After France, yesterday, it\xe2\x80\x99s now Belgium\xe2\x80\x99s turn to install lockdown as of midday tomorrow. Conditions only slightly less stringent than France\xe2\x80\x99s. Belgium now deplores 10 deaths. #Covid19 #SocialDistancing #StaySafe'",0
1240034162993704960,"b'We would also like to note a change in configuration of seating at our food courts. Some tables have been removed, others rearranged to promote social distancing during this #COVID19 outbreak. #MDOTsafety'",1
1240030158909833219,b'current events\nflux uncertainty\n#coronavirus scare\nsocial distancing\nsome call it isolation\ni call it the coat i wear\n\n#SocialDistancing\n\n#POETHEME 335 ISOLATION\n#WritingCommunity\n#micropoetry \n#poetry \n\nhttps://t.co/wgA4tlrWvk',0
1240028047933349888,"b'Support local farms AND practice #socialdistancing! How? We created an interactive map highlighting North &amp; South Carolina farms offering on-farm pickups, pre-orders, &amp; home delivery. #coronavirus https://t.co/oWLLZYvpOZ'",1
1240027657577914368,"b'The White House has announced that it will expand telehealth services for Medicare beneficiaries and cut back on HIPAA enforcement, the latest move to combat the coronavirus pandemic. \n#SocialDistancing #COVID19 #Telehealth #Medicare https://t.co/epYARLrcDG'",1
1240025338664681473,"b'As the #coronavirus crisis escalates, @CDCgov urged mourners to drastically alter how they say goodbye to loved ones: by live-streaming funerals so people can adhere to #SocialDistancing advice. https://t.co/eToIp2kgwQ'",0
1240024941921275910,b'Another good #SocialDistancing activity: tell @NYGovCuomo to focus on #COVID19 response instead of using the accelerated budget process to sneak through bail reform roll-backs: https://t.co/LLGdockHAr',1
1240021636277026817,"b'This is the start of changes in tv production. I had to sit in a different room to ensure there was enough distance between us all during this interview @bbclooknorth, or maybe it was something I said \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #coronavirus #SocialDistancing #psychologist https://t.co/vicoHoDMlz'",1
1240038164124676096,"b""As we are all socially distancing, setting up #quarantini time with friends and coworkers to stay connected and stay sane is the best prescription I've heard of yet! I'm up for it, anyone else?\n#socialdistancing #covid19 #coronavirus #quarantine https://t.co/NcUalowtQd""",1
1240029138771152897,b'Coronavirus Lockdown May Save More Lives By Preventing Pollution Than By Preventing Infection https://t.co/WOq0FqhHaE\n\n#SocialDistancing\n#FlattenTheCurve\n#Covid_19 #COVID2019  #CoronaVirus #COVID19  #Corona https://t.co/tq93qVmV4b',0
